================================ Starting Log Protobuf =================================
Current Time: 2021-11-11 18:9:29
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
4.9099998, -0.3832031, -0.2395020, -9.8339500, -0.0291110, 0.0289112, -0.0095260, -2.3250012, 8.2500000, 48.3000031, -1.5954199, -0.0152672, 0.8854962, -3.1500001, -16.5000000, 51.1500015, 9.4131079, 42.3646889, -71.0677338, -17.2450008, 0.0170000, 3.4071646, 0.00, 10.00, -23.9463787, 5.0884514, -1.3195035, 1027.3608398, -0.0841628, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.0110002, -0.3400928, -0.0287402, -9.8004198, 0.0204510, -0.0337075, -0.0109916, -2.7750013, 9.4499998, 47.5500031, 1.2442749, 3.5725191, 0.9694657, -3.6000001, -15.3000002, 50.4000015, 9.4131079, 42.3646889, -71.0677338, -17.3240013, 0.0340000, 3.4071646, 0.00, 10.00, -23.3282146, 4.8273220, -1.0639470, 1027.3570557, -0.1148575, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.1120000, -0.1197510, 0.0574805, -9.8866405, 0.0168538, -0.0306432, -0.0067282, -2.1750011, 8.8499994, 47.7000046, 1.0381680, 3.3969467, 0.7251908, -3.0000000, -15.9000006, 50.5500031, 9.4077549, 42.3646889, -71.0677338, -17.5380001, 0.0140000, 3.4071646, 0.00, 10.00, -23.3282146, 4.8273220, -1.0639470, 1027.3564453, -0.1198083, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.2129998, -0.3736231, -0.0239502, -9.7620993, 0.0160544, 0.0570230, 0.0119242, -2.1750011, 8.8499994, 48.4500046, 0.9923664, -1.6259542, -0.3435115, -3.0000000, -15.9000006, 51.3000031, 9.4077549, 42.3646889, -71.0677414, -17.6740017, 0.0430000, 3.4071646, 0.00, 10.00, -23.1879578, 4.4184155, -1.5153315, 1027.3598633, -0.0920841, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.3140001, -0.3784131, -0.0526904, -9.9297514, -0.0200513, 0.0034640, -0.0096593, -0.5250012, 7.3499985, 49.3499985, -1.0763359, 1.4427481, 0.8931298, -1.3500000, -17.4000015, 52.2000008, 9.4001493, 42.3646889, -71.0677414, -17.5710011, 0.0270000, 3.4071646, 0.00, 10.00, -23.1879578, 4.4184155, -1.5153315, 1027.3588867, -0.1000053, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.4150000, -0.2682422, 0.0335303, -9.9345407, -0.0057956, -0.0215835, -0.0011325, -2.1750011, 8.8499994, 46.9500046, -0.2595420, 2.8778627, 0.4045801, -3.0000000, -15.9000006, 49.8000031, 9.4001493, 42.3646851, -71.0677414, -17.4980011, 0.0310000, 3.4071646, 0.00, 10.00, -23.5998497, 4.0781798, -0.9889437, 1027.3551025, -0.1306999, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.5159998, -0.4550537, -0.1532813, -9.8004198, 0.0379043, 0.0199847, -0.0401692, -1.7250013, 8.8499994, 48.1500015, 2.2442749, 0.4961832, 2.6412213, -2.5500002, -15.9000006, 51.0000038, 9.3990231, 42.3646851, -71.0677414, -17.2490005, 0.0220000, 3.4071646, 0.00, 10.00, -24.2180138, 4.3393092, -1.2445009, 1027.3549805, -0.1316901, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.6170001, -0.2921924, 0.0143701, -9.9010105, 0.0267129, 0.0290444, 0.0185858, -1.7250013, 9.5999994, 48.4500046, 1.6030535, -0.0229008, -0.7251908, -2.5500002, -15.1500006, 51.3000031, 9.3990231, 42.3646851, -71.0677414, -16.9120007, 0.0440000, 3.4071646, 0.00, 10.00, -24.2180138, 4.3393092, -1.2445009, 1027.3538818, -0.1406015, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.7179999, -0.2682422, -0.0479004, -9.8626909, -0.0196516, 0.0530260, -0.0231156, -0.9750012, 9.2999992, 48.1500015, -1.0534351, -1.3969465, 1.6641221, -1.8000001, -15.4500008, 51.0000038, 9.3981848, 42.3646851, -71.0677338, -16.4960003, 0.0080000, 3.4071646, 0.00, 10.00, -24.9764347, 5.0093451, -1.0486724, 1027.3536377, -0.1425818, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.8189998, -0.2874023, -0.0239502, -9.9441214, 0.0036639, -0.0078606, -0.0069946, -3.0750012, 8.2500000, 47.2500000, 0.2824427, 2.0916030, 0.7404580, -3.9000001, -16.5000000, 50.1000023, 9.3981848, 42.3646851, -71.0677338, -16.1320000, 0.0320000, 3.4071646, 0.00, 10.00, -24.9764347, 5.0093451, -1.0486724, 1027.3491211, -0.1792173, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
