================================ Starting Log Protobuf =================================
Current Time: 2021-11-11 18:6:31
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
4.2129998, -0.3400928, -0.1437012, -9.9153805, -0.0020651, -0.0137228, -0.0215168, -0.5250012, 9.5999994, 45.9000015, -0.0458015, 2.4274809, 1.5725191, -1.3500000, -15.1500006, 48.7500038, 9.5432158, 42.3646698, -71.0677338, -9.3150005, 0.0560000, 4.2857685, 0.00, 9.00, -26.2864170, 36.5682411, -7.0250044, 1027.3666992, 0.0267343, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.3140001, -0.2874023, -0.2634521, -9.7716799, -0.0205842, -0.0038637, -0.0085934, 0.2249988, 9.5999994, 46.9500046, -1.1068702, 1.8625954, 0.8320611, -0.6000000, -15.1500006, 49.8000031, 9.5432158, 42.3646698, -71.0677338, -9.2750006, 0.0730000, 4.2857685, 0.00, 9.00, -26.2864170, 36.5682411, -7.0250044, 1027.3662109, 0.0227736, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.4150000, -0.2203418, -0.1676514, -9.8866405, -0.0129900, 0.0504946, -0.0200513, -0.0750012, 9.5999994, 47.7000046, -0.6717557, -1.2519084, 1.4885496, -0.9000000, -15.1500006, 50.5500031, 9.5468826, 42.3646698, -71.0677338, -9.2570000, 0.0320000, 4.2857685, 0.00, 9.00, -26.2864170, 36.5682411, -7.0250044, 1027.3666992, 0.0267343, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.5159998, -0.2442920, -0.1341211, -9.8243704, -0.0101922, -0.0007994, -0.0253806, -0.5250012, 8.5499992, 46.9500046, -0.5114504, 1.6870229, 1.7938931, -1.3500000, -16.2000008, 49.8000031, 9.5468826, 42.3646660, -71.0677414, -9.2630005, 0.0840000, 4.2857685, 0.00, 9.00, -26.6752167, 36.1606750, -7.2958364, 1027.3663330, 0.0237638, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.6170001, -0.2203418, -0.3209326, -10.0111818, 0.0239150, 0.0043966, -0.0027312, -0.5250012, 9.2999992, 47.7000046, 1.4427481, 1.3893130, 0.4961832, -1.3500000, -15.4500008, 50.5500031, 9.5525150, 42.3646660, -71.0677414, -9.3030005, 0.1330000, 4.2857685, 0.00, 9.00, -26.6752167, 36.1606750, -7.2958364, 1027.3670654, 0.0297048, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.7179999, 2.0453467, -1.6477734, -11.8074474, 0.1895214, -0.1051194, -0.2345536, -0.6750011, 9.7499990, 46.8000031, 10.9312973, 7.6641221, 13.7786255, -1.5000000, -15.0000010, 49.6500015, 9.5525150, 42.3646660, -71.0677414, -9.3540001, 0.0800000, 4.2857685, 0.00, 9.00, -26.6752167, 36.1606750, -7.2958364, 1027.3681641, 0.0386162, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.8189998, -0.3544629, -5.0295415, -9.0867043, 0.1590115, 0.0181194, 0.1093162, -0.6750011, 10.1999998, 46.0500031, 9.1832066, 0.6030535, -5.9236641, -1.5000000, -14.5500002, 48.9000015, 9.5468826, 42.3646660, -71.0677414, -9.3530006, 0.0800000, 4.2857685, 0.00, 9.00, -26.6752167, 36.1606750, -7.2958364, 1027.3675537, 0.0336654, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.9200001, 0.7137159, -0.9005274, -9.8866405, 0.0184525, 0.1289679, 0.1943177, -2.7750013, 9.7499990, 46.8000031, 1.1297710, -5.7480917, -10.7938929, -3.6000001, -15.0000010, 49.6500015, 9.5468826, 42.3646660, -71.0677414, -9.2460003, 0.0430000, 4.2857685, 0.00, 9.00, -27.2933788, 36.4218063, -7.5513902, 1027.3645020, 0.0089114, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.0209999, 1.2118798, -0.8095166, -11.5104647, 0.6574296, -0.1757320, 0.1972489, -2.3250012, 11.6999998, 46.8000031, 37.7404594, 11.7099237, -10.9618320, -3.1500001, -13.0500002, 49.6500015, 9.5502625, 42.3646698, -71.0677414, -9.1690006, 0.0450000, 4.2857685, 0.00, 9.00, -26.2913723, 36.5826912, -7.7319455, 1027.3648682, 0.0118819, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.1220002, -0.2299219, -0.8047265, -8.3586178, 0.2164342, 0.1736003, 0.0982580, -1.5750012, 14.6999998, 46.0500031, 12.4732828, -8.3053436, -5.2900763, -2.4000001, -10.0500002, 48.9000015, 9.5502625, 42.3646698, -71.0677414, -9.2040005, 0.0220000, 4.2857685, 0.00, 9.00, -26.2913723, 36.5826912, -7.7319455, 1027.3653564, 0.0158425, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
