================================ Starting Log Protobuf =================================
Current Time: 0-0-0 0:0:0
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
4.8950000, 0.1437012, -0.0287402, -9.8579006, -0.0227159, -0.0054625, -0.0295107, 10.6499996, -26.7000008, -12.6750011, -1.2290076, 1.9541985, 2.0305343, -3.9000001, -46.5000000, -3.0000000, 6.0780816, 42.3646469, -71.0678329, -37.8470001, 0.0650000, 4.8774314, 0.00, 9.00, 0.0000000, 5.7203379, 1.0555292, 1020.1336060, 0.0563408, 0, 0, 0, 0, 0, 0, -0.0841125, -0.0176390, -0.0837425, 0.9927744, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.9959998, 0.1868115, -0.1245410, -9.8052101, -0.0029977, -0.0178530, 0.0550911, 12.4499989, -26.1000023, -11.3250008, -0.0992366, 2.6641221, -2.8167939, -2.1000001, -45.9000015, -1.6500001, 6.0716023, 42.3646469, -71.0678329, -37.4010010, 0.0690000, 4.8774314, 0.00, 9.00, 0.0000000, 5.6398950, 1.1458064, 1020.1328125, 0.0498591, 0, 0, 0, 0, 0, 0, -0.0800734, -0.0218164, -0.0683249, 0.9942052, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.0970001, 0.0910107, -0.0383203, -9.8387403, -0.0045965, -0.0110582, -0.0247144, 10.9499989, -24.7500038, -11.4750013, -0.1908397, 2.2748091, 1.7557251, -3.6000001, -44.5500031, -1.8000001, 6.0716023, 42.3646469, -71.0678253, -36.6389999, 0.0500000, 4.8774314, 0.00, 9.00, 0.0000000, 6.8968501, 1.2666352, 1020.1331177, 0.0523521, 0, 0, 0, 0, 0, 0, -0.0782218, -0.0210277, -0.0740325, 0.9939609, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.1980000, 0.1628613, 0.0766406, -9.8291607, 0.0049962, -0.0195850, -0.0293775, 11.2499990, -25.3500023, -12.3750010, 0.3587786, 2.7633588, 2.0229008, -3.3000002, -45.1500015, -2.7000000, 6.0792079, 42.3646469, -71.0678253, -36.1240005, 0.0660000, 4.8774314, 0.00, 9.00, 0.0000000, 7.2397628, 1.1013565, 1020.1341553, 0.0608281, 0, 0, 0, 0, 0, 0, -0.0838980, -0.0183197, -0.0733474, 0.9936023, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.2989998, 0.0862207, 0.0766406, -9.9441214, 0.0032642, 0.0137228, -0.0267129, 10.0499992, -25.6500015, -11.6250010, 0.2595420, 0.8549618, 1.8702290, -4.5000000, -45.4500008, -1.9500000, 6.0792079, 42.3646469, -71.0678253, -35.6710014, 0.0740000, 4.8774314, 0.00, 9.00, 0.0000000, 7.1593199, 1.1916337, 1020.1333618, 0.0543465, 0, 0, 0, 0, 0, 0, -0.0844509, -0.0185460, -0.0803931, 0.9930061, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.4000001, 0.1484912, -0.0431104, -9.8770609, 0.0020651, -0.0170536, 0.0316424, 12.4499989, -24.6000023, -12.0750008, 0.1908397, 2.6183207, -1.4732825, -2.1000001, -44.4000015, -2.4000001, 6.0786490, 42.3646469, -71.0678253, -35.4280014, 0.0640000, 4.8774314, 0.00, 9.00, 0.0000000, 7.1593199, 1.1916337, 1020.1333008, 0.0538479, 0, 0, 0, 0, 0, 0, -0.0775148, -0.0222373, -0.0628904, 0.9947571, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.5009999, 0.0622705, -0.2921924, -9.7956295, 0.0348400, -0.0009326, -0.0337741, 11.3999996, -24.7500038, -11.9250011, 2.0687022, 1.6946565, 2.2748091, -3.1500001, -44.5500031, -2.2500000, 6.0786490, 42.3646431, -71.0678253, -35.2779999, 0.0210000, 4.8774314, 0.00, 9.00, 0.0000000, 7.1593199, 1.1916337, 1020.1333008, 0.0538479, 0, 0, 0, 0, 0, 0, -0.0678823, -0.0231757, -0.0762450, 0.9945058, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.6020002, 0.0814307, -0.0383203, -9.8914309, -0.0311095, -0.0033308, -0.0065949, 10.6499996, -26.2500038, -12.6750011, -1.7099236, 1.8320611, 0.7175573, -3.9000001, -46.0500031, -3.0000000, 6.0792079, 42.3646431, -71.0678253, -35.2000008, 0.0530000, 4.8774314, 0.00, 9.00, 0.0000000, 7.5008941, 0.8458008, 1020.1333618, 0.0543465, 0, 0, 0, 0, 0, 0, -0.0822917, -0.0201093, -0.0811817, 0.9930928, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.7030001, 0.0431104, -0.0191602, -9.8435307, 0.0233821, -0.0037305, 0.0508277, 10.1999989, -25.9500008, -12.6750011, 1.4122137, 1.8549619, -2.5725191, -4.3500004, -45.7500000, -3.0000000, 6.0792079, 42.3646431, -71.0678253, -35.0570030, 0.0550000, 4.8774314, 0.00, 9.00, 0.0000000, 7.5008941, 0.8458008, 1020.1337280, 0.0573380, 0, 0, 0, 0, 0, 0, -0.0811603, -0.0207583, -0.0774153, 0.9934731, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.8039999, 0.0526904, -0.0958008, -9.8579006, -0.0029977, -0.0033308, -0.0049962, 10.6499996, -25.5000038, -11.1750011, -0.0992366, 1.8320611, 0.6259542, -3.9000001, -45.3000031, -1.5000000, 6.0780816, 42.3646431, -71.0678253, -35.0570030, 0.0550000, 4.8774314, 0.00, 9.00, 0.0000000, 7.5008941, 0.8458008, 1020.1336060, 0.0563408, 0, 0, 0, 0, 0, 0, -0.0784142, -0.0222357, -0.0783165, 0.9935911, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.9050002, 0.0287402, 0.0095801, -9.8483200, -0.0176531, 0.0099923, 0.0442994, 11.3999996, -25.9500008, -12.2250013, -0.9389313, 1.0687023, -2.1984732, -3.1500001, -45.7500000, -2.5500002, 6.0780816, 42.3646431, -71.0678253, -34.9670029, 0.0340000, 4.8774314, 0.00, 9.00, 0.0000000, 7.5008941, 0.8458008, 1020.1331787, 0.0528507, 0, 0, 0, 0, 0, 0, -0.0833945, -0.0243020, -0.0735942, 0.9934982, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.0060000, 0.0047900, 0.0431104, -9.8626909, 0.0080605, 0.0166539, -0.0437665, 11.9999990, -25.3500023, -11.6250010, 0.5343512, 0.6870229, 2.8473282, -2.5500002, -45.1500015, -1.9500000, 6.0713229, 42.3646431, -71.0678253, -35.1950035, 0.0480000, 4.8774314, 0.00, 9.00, 0.0000000, 7.5008941, 0.8458008, 1020.1323242, 0.0458704, 0, 0, 0, 0, 0, 0, -0.0827897, -0.0264243, -0.0740844, 0.9934582, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.1069999, 0.0718506, -0.0143701, -9.8962212, 0.0113913, 0.0065283, 0.0329747, 12.7499990, -25.3500023, -12.0750008, 0.7251908, 1.2671756, -1.5496184, -1.8000001, -45.1500015, -2.4000001, 6.0713229, 42.3646431, -71.0678253, -35.2280006, 0.0480000, 4.8774314, 0.00, 9.00, 0.0000000, 7.5008941, 0.8458008, 1020.1315918, 0.0398873, 0, 0, 0, 0, 0, 0, -0.0805972, -0.0258105, -0.0656610, 0.9942468, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
