================================ Starting Log Version 1 =================================
Current Time: 2021-11-15 21:45:6
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, VN_GPS, VE_GPS, VD_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
33.2029991, 2.4620800, -1.6621435, -10.6817875, -0.1086501, 0.1470873, 0.4721049, 7.5750036, -18.5999985, 43.8750000, -6.1526718, -6.7862597, -26.7099228, -10.8000002, -33.7500000, 46.8000031, 4.9281974, 42.3643036, -71.0707932, -20.3650017, 2.0990002, 4.2147269, 0.00, 9.00, -9.4040804, -28.0652828, -5.0168452, -0.9570000, -1.8680000, 0.3300000, 1005.7312622, 0.0318610, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.3040009, -3.1997459, -1.4418019, -9.7094088, 0.3374081, 0.2547381, -0.1490191, 4.4250031, -19.3499985, 44.7750015, 19.4045811, -12.9541988, 8.8778629, -13.9500008, -34.5000000, 47.7000008, 4.9281974, 42.3643036, -71.0708008, -20.3640003, 1.9340001, 4.1933923, 0.00, 9.00, -9.7648516, -28.5546112, -5.3779578, -1.0010000, -1.6550001, -0.1440000, 1005.7429810, 0.1289611, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.4049988, -1.5855029, -1.3986915, -7.6640625, 0.0994571, -0.4944211, 0.2530727, 5.4750032, -18.0000000, 45.3750000, 5.7709923, 29.9694653, -14.1603050, -12.9000006, -33.1500015, 48.3000031, 4.9338298, 42.3642998, -71.0708008, -20.3780003, 1.6590000, 4.1529527, 0.00, 9.00, -10.2658587, -28.6350327, -5.2876792, -0.9850001, -1.3350000, -0.2590000, 1005.7436523, 0.1345241, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.5060005, -0.7855664, -0.1484912, -9.7333593, 0.0713453, -0.2865804, 0.1138461, 7.8750038, -18.7500000, 43.8750000, 4.1603055, 18.0610695, -6.1832061, -10.5000000, -33.9000015, 46.8000031, 4.9338298, 42.3642998, -71.0708008, -20.4420013, 2.0630002, 4.2202988, 0.00, 9.00, -10.2658587, -28.6350327, -5.2876792, -0.8880001, -1.8630000, 0.2170000, 1005.7288208, 0.0116318, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.6069984, 0.7951465, -1.0490185, -12.5594835, -0.1964495, 0.3422711, 0.3250176, 8.1750031, -21.2999992, 43.5749969, -11.1832066, -17.9694653, -18.2824421, -10.2000008, -36.4500008, 46.5000000, 4.9386239, 42.3642998, -71.0708008, -20.4740009, 2.1940000, 4.2582331, 0.00, 9.00, -10.2658587, -28.6350327, -5.2876792, -0.8950000, -2.0030000, 0.4590000, 1005.7294312, 0.0166891, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.7080002, -0.3017725, -2.0309765, -10.5237169, 0.4266730, 0.1552144, 0.0177864, 7.4250031, -18.0000000, 44.3249969, 24.5190830, -7.2519083, -0.6793893, -10.9500008, -33.1500015, 47.2500000, 4.9386239, 42.3642998, -71.0708008, -20.4480019, 1.8810000, 4.2288208, 0.00, 9.00, -10.2658587, -28.6350327, -5.2876792, -0.9340000, -1.6330001, 0.0110000, 1005.7461548, 0.1552591, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.8089981, -1.7962646, 0.3065625, -7.1515284, 0.1857910, 0.0748760, -0.1773974, 4.4250031, -16.6500015, 45.6750031, 10.7175570, -2.6488550, 10.5038166, -13.9500008, -31.8000011, 48.6000023, 4.9298916, 42.3642998, -71.0708008, -20.3940010, 1.5700001, 4.2130561, 0.00, 9.00, -10.2658587, -28.6350327, -5.2876792, -0.7830001, -1.3610001, -0.3760000, 1005.7451782, 0.1471674, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
33.9099998, 0.1580713, -0.2251318, -7.2952294, -0.1821937, -0.3442695, 0.1297006, 6.6750031, -16.5000000, 46.8750000, -10.3664122, 21.3664131, -7.0916033, -11.7000008, -31.6500015, 49.8000031, 4.9298916, 42.3642998, -71.0708008, -20.3970013, 1.8190001, 4.2157507, 0.00, 9.00, -10.2658587, -28.6350327, -5.2876792, -0.8640000, -1.6010001, -0.1670000, 1005.7377319, 0.0854683, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.0110016, -1.6477734, -0.1676514, -13.8623724, 0.3043668, -0.4680413, -0.1624755, 8.1750031, -18.0000000, 45.3750000, 17.5114498, 28.4580154, 9.6488552, -10.2000008, -33.1500015, 48.3000031, 4.9343972, 42.3642998, -71.0708084, -20.4230003, 1.9060001, 4.2232494, 0.00, 9.00, -10.1536703, -28.9621582, -5.6487918, -0.8840001, -1.6880001, 0.3230000, 1005.7382813, 0.0900199, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.1119995, 1.7100439, 1.7387842, -14.0012836, 0.3096960, 0.5196018, 0.1086501, 5.7750034, -19.5000000, 44.3249969, 17.8167934, -28.1297703, -5.8854961, -12.6000004, -34.6500015, 47.2500000, 4.9343972, 42.3642998, -71.0708084, -20.4230003, 1.9060001, 4.2232494, 0.00, 9.00, -10.1536703, -28.9621582, -5.6487918, -0.8840001, -1.6880001, 0.3230000, 1005.7413330, 0.1153064, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.2130013, -1.7771045, -1.8537451, -11.1224718, -0.4810314, 0.1203078, 0.2345536, 3.8250036, -16.0499992, 44.3249969, -27.4885502, -5.2519083, -13.0992365, -14.5500002, -31.2000008, 47.2500000, 4.9341178, 42.3642960, -71.0708084, -20.5370007, 1.6870000, 4.1782351, 0.00, 9.00, -10.1536703, -28.9621582, -5.6487918, -0.9410000, -1.4000001, 0.0170000, 1005.7413330, 0.1153064, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.3139992, -0.5843847, -0.0910107, -7.5538917, -0.0468308, -0.1797290, -0.0000666, 5.0250034, -16.7999992, 45.3750000, -2.6106870, 11.9389315, 0.3435115, -13.3500004, -31.9500008, 48.3000031, 4.9341178, 42.3642960, -71.0708084, -20.5370007, 1.6870000, 4.1782351, 0.00, 9.00, -10.1536703, -28.9621582, -5.6487918, -0.9410000, -1.4000001, 0.0170000, 1005.7499390, 0.1866143, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.4150009, -0.2634521, 0.7568262, -8.3729887, -0.2470773, -0.2196983, -0.0031309, 6.9750032, -18.7500000, 44.3249969, -14.0839691, 14.2290077, 0.5190840, -11.4000006, -33.9000015, 47.2500000, 4.9318652, 42.3642960, -71.0708160, -20.5510006, 1.3480000, 4.2776661, 0.00, 10.00, -10.0134344, -29.3710651, -6.1001830, -0.4710000, -1.2630000, -0.2300000, 1005.7496338, 0.1840857, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.5159988, 0.6227051, -0.8765771, -12.6169624, 0.0632182, -0.3015023, -0.2285582, 8.4750032, -20.4000015, 44.0250015, 3.6946564, 18.9160309, 13.4351149, -9.9000006, -35.5500031, 46.9500008, 4.9318652, 42.3642960, -71.0708160, -20.5160007, 1.4960001, 4.2817035, 0.00, 10.00, -10.0134344, -29.3710651, -6.1001830, -0.6200000, -1.3620001, 0.4280000, 1005.7410889, 0.1132835, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.6170006, 0.8095166, -1.1017090, -9.6375589, 0.0919962, 0.5049464, 0.0144556, 9.8250036, -19.0499992, 45.0749969, 5.3435116, -27.2900772, -0.4885496, -8.5500002, -34.2000008, 48.0000000, 4.9349561, 42.3642960, -71.0708160, -20.4950008, 1.3890001, 4.3705745, 0.00, 10.00, -10.0134344, -29.3710651, -6.1001830, -0.3270000, -1.3500000, 0.1880000, 1005.7413940, 0.1158121, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.7179985, -1.7387842, -1.0633887, -8.3107176, 0.2911769, 0.0905972, -0.2353530, 5.1750031, -18.1500015, 44.7750015, 16.7557259, -3.5496182, 13.8244276, -13.2000008, -33.3000031, 47.7000008, 4.9349561, 42.3642960, -71.0708160, -20.4650002, 1.0920000, 4.2677374, 0.00, 10.00, -10.0134344, -29.3710651, -6.1001830, -0.6020001, -0.9110001, -0.1870000, 1005.7536011, 0.2169581, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.8190002, -0.0718506, -1.1927197, -7.3622899, -0.0749426, -0.0672818, 0.3034341, 6.9750032, -18.0000000, 45.3750000, -4.2213740, 5.4961834, -17.0458012, -11.4000006, -33.1500015, 48.3000031, 4.9341178, 42.3642921, -71.0708160, -20.4690018, 0.8460000, 4.2344012, 0.00, 10.00, -9.7791414, -30.0542316, -5.4085255, -0.4320000, -0.7270001, -0.2370000, 1005.7534180, 0.2154409, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
34.9199982, -0.2299219, -0.0239502, -9.5034380, -0.0388369, 0.0039969, -0.0169870, 7.2750034, -17.8499985, 44.0250015, -2.1526718, 1.4122137, 1.3129771, -11.1000004, -33.0000000, 46.9500008, 4.9341178, 42.3642921, -71.0708237, -20.4380016, 1.0840001, 4.2797375, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.4160000, -1.0010000, -0.1220000, 1005.7534180, 0.2154409, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.0209999, -0.2251318, -0.2011816, -13.1247063, 0.2739900, -0.7538224, 0.0349732, 6.8250036, -17.4000015, 46.4250031, 15.7709923, 44.8320618, -1.6641221, -11.5500002, -32.5500031, 49.3500023, 4.9341178, 42.3642921, -71.0708237, -20.4890003, 1.0380001, 4.3552203, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.2930000, -0.9960001, 0.1760000, 1005.7445068, 0.1416043, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.1220016, 1.9734961, 2.1076171, -11.7882872, -0.3263499, 0.3821072, 0.2190988, 6.6750031, -18.7500000, 45.3750000, -18.6259537, -20.2519093, -12.2137403, -11.7000008, -33.9000015, 48.3000031, 4.9327035, 42.3642921, -71.0708237, -20.4940014, 0.8730000, 4.2411208, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.4800000, -0.7290000, 0.1120000, 1005.7443237, 0.1400872, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.2229996, -0.8957373, -0.7903564, -9.3693161, 0.1788629, -0.2400827, -0.2328216, 5.0250034, -19.0499992, 45.0749969, 10.3206110, 15.3969469, 13.6793890, -13.3500004, -34.2000008, 48.0000000, 4.9327035, 42.3642921, -71.0708237, -20.5100002, 0.8450000, 4.3326063, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.2330000, -0.8120000, -0.1780000, 1005.7497559, 0.1850971, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.3240013, 0.9675879, 1.4322218, -8.7274513, 0.0272458, 0.1145789, 0.1175766, 6.6750031, -18.0000000, 44.6250000, 1.6335878, -4.9236641, -6.3969464, -11.7000008, -33.1500015, 47.5500031, 4.9349561, 42.3642921, -71.0708237, -20.5910015, 0.4340000, 4.2634749, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.2780000, -0.3330000, -0.1260000, 1005.7500000, 0.1871200, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.4249992, 0.4023633, 0.0191602, -10.2985849, -0.0973254, 0.1578790, -0.2633315, 5.6250029, -18.9000015, 44.4749985, -5.5038166, -7.4045801, 15.4274807, -12.7500010, -34.0500031, 47.4000015, 4.9349561, 42.3642921, -71.0708237, -20.5450001, 0.4880000, 4.3611159, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.1290000, -0.4700000, 0.0100000, 1005.7524414, 0.2073492, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.5260010, 0.0287402, -0.9005274, -10.7632189, -0.1734005, 0.1296340, -0.0569564, 5.6250029, -18.9000015, 44.7750015, -9.8625956, -5.7862597, 3.6030533, -12.7500010, -34.0500031, 47.7000008, 4.9321446, 42.3642921, -71.0708237, -20.5800018, 0.3830000, 4.3157015, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.1760000, -0.3400000, 0.0530000, 1005.7521362, 0.2048206, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.6269989, -0.0287402, -0.6753955, -9.3549461, 0.0057956, -0.0622190, -0.2509410, 4.8750029, -19.6500015, 43.7249985, 0.4045801, 5.2061067, 14.7175570, -13.5000010, -34.8000031, 46.6500015, 4.9321446, 42.3642921, -71.0708237, -20.5800018, 0.3830000, 4.3157015, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.1760000, -0.3400000, 0.0530000, 1005.7539673, 0.2199925, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.7280006, 0.0766406, 0.0622705, -9.3357859, -0.0175199, -0.0314426, -0.0574893, 5.7750034, -18.7500000, 43.1250000, -0.9312977, 3.4427481, 3.6335878, -12.6000004, -33.9000015, 46.0500031, 4.9332709, 42.3642921, -71.0708237, -20.6200008, 0.1780000, 4.3157015, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.0570000, -0.1690000, -0.0870000, 1005.7541504, 0.2215097, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.8289986, -0.6035450, 1.0490185, -8.8998928, 0.0039303, 0.0217167, -0.4383974, 6.2250032, -18.7500000, 44.6250000, 0.2977099, 0.3969466, 25.4580154, -12.1500006, -33.9000015, 47.5500031, 4.9332709, 42.3642921, -71.0708237, -20.6040001, 0.1050000, 4.3157015, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, 0.0380000, -0.0970000, -0.0900000, 1005.7533569, 0.2149352, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
35.9300003, -0.5987549, 2.1746778, -9.9393311, -0.0875995, 0.1680046, -0.4394632, 6.0750036, -18.9000015, 43.7249985, -4.9465647, -7.9847326, 25.5190830, -12.3000002, -34.0500031, 46.6500015, 4.9397502, 42.3642921, -71.0708237, -20.5870018, 0.0970000, 4.3157015, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.0670000, -0.0700000, 0.0620000, 1005.7541504, 0.2215097, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.0309982, 0.5077441, 3.1039455, -10.9021292, 0.2849150, -0.2390168, -1.0953606, 6.9750032, -17.5499992, 45.3750000, 16.3969460, 15.3358774, 63.0992355, -11.4000006, -32.7000008, 48.3000031, 4.9397502, 42.3642921, -71.0708237, -20.6010017, 0.1350000, 4.3157015, 0.00, 11.00, -10.0277243, -30.8706875, -6.1307507, -0.1280000, -0.0450000, 0.0810000, 1005.7568970, 0.2442675, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.1320000, 0.3544629, 2.4189696, -10.9787703, 0.1069181, -0.0299770, -1.5296946, 10.2750034, -16.0499992, 43.8750000, 6.1984735, 3.3587787, 87.9847336, -8.1000004, -31.2000008, 46.8000031, 4.9428415, 42.3642883, -71.0708237, -20.6180000, 0.3160000, 3.4853513, 0.00, 11.00, -9.9105778, -31.2122707, -5.7849216, -0.2970000, 0.1100000, 0.1240000, 1005.7572632, 0.2473019, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.2330017, 0.4550537, 0.7280860, -9.0388041, -0.1238384, -0.0327749, -1.6444067, 14.0250034, -14.1000013, 44.4749985, -7.0229006, 3.5190840, 94.5572510, -4.3500004, -29.2500019, 47.4000015, 4.9428415, 42.3642883, -71.0708237, -20.5890007, 0.7300000, 2.7042801, 0.00, 11.00, -9.9105778, -31.2122707, -5.7849216, -0.6090000, 0.4030000, -0.0500000, 1005.7608032, 0.2766342, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.3339996, 1.0394385, -0.3209326, -8.8951025, -0.1876562, -0.0988576, -1.9544357, 17.4750042, -12.0000010, 45.0749969, -10.6793890, 7.3053436, 112.3206100, -0.9000000, -27.1500015, 48.0000000, 4.9408765, 42.3642883, -71.0708237, -20.5660019, 1.1890000, 2.5399289, 0.00, 11.00, -9.9105778, -31.2122707, -5.7849216, -0.9300001, 0.7410001, -0.1790000, 1005.7605591, 0.2746113, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.4350014, 1.2981007, 0.5508545, -9.5800781, -0.2747894, -0.0708790, -2.0752766, 21.3750038, -9.3000002, 44.6250000, -15.6717558, 5.7022901, 119.2442780, 3.0000000, -24.4500008, 47.5500031, 4.9408765, 42.3642883, -71.0708237, -20.6040001, 1.0830001, 2.4739799, 0.00, 10.00, -9.9105778, -31.2122707, -5.7849216, -0.7830001, 0.7490000, -0.0600000, 1005.7589111, 0.2609566, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.5359993, 2.0213964, 0.0335303, -10.0207615, -0.4160146, -0.0873997, -2.2827177, 22.8750038, -5.5500002, 43.8750000, -23.7633591, 6.6488547, 131.1297760, 4.5000000, -20.7000008, 46.8000031, 4.9498882, 42.3642883, -71.0708237, -20.6400013, 1.1410000, 2.3464186, 0.00, 9.00, -9.9105778, -31.2122707, -5.7849216, -0.6600000, 0.9310001, -0.0520000, 1005.7600098, 0.2700597, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.6370010, 1.8154248, -0.9484277, -10.0447121, -0.2785199, -0.0948606, -2.5535765, 23.7750034, -1.8000002, 43.1250000, -15.8854961, 7.0763359, 146.6488495, 5.4000001, -16.9500008, 46.0500031, 4.9498882, 42.3642883, -71.0708237, -20.6380005, 0.8440000, 2.1826937, 0.00, 10.00, -9.9105778, -31.2122707, -5.7849216, -0.1580000, 0.8290001, -0.0190000, 1005.7529907, 0.2119008, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.7379990, 2.2752686, 0.9005274, -9.7908401, -0.1975153, -0.2179663, -2.6489701, 25.1250038, 3.9000006, 43.7249985, -11.2442751, 14.1297712, 152.1145020, 6.7500005, -11.2500000, 46.6500015, 4.9420033, 42.3642883, -71.0708237, -20.6340008, 0.9820001, 1.8388004, 0.00, 11.00, -9.9105778, -31.2122707, -5.7849216, 0.0900000, 0.9780000, -0.1520000, 1005.7520142, 0.2038091, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.8390007, 4.2391844, 0.6274951, -11.0985212, -0.3272825, -0.0711455, -2.7599518, 22.5750046, 8.7000008, 43.8750000, -18.6793900, 5.7175574, 158.4732819, 4.2000003, -6.4500003, 46.8000031, 4.9420033, 42.3642883, -71.0708160, -20.6160011, 1.0820000, 1.6875213, 0.00, 11.00, -9.6619949, -30.3958149, -5.0626965, 0.0620000, 1.0800000, -0.1940000, 1005.7485962, 0.1754882, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
36.9399986, 2.2608984, -1.1160791, -9.9297514, -0.3422045, -0.2199648, -2.8897190, 19.7250042, 11.7000008, 44.3249969, -19.5343513, 14.2442751, 165.9084015, 1.3500000, -3.4500000, 47.2500000, 4.9557996, 42.3642883, -71.0708160, -20.6490002, 0.9730000, 1.4858286, 0.00, 11.00, -9.6619949, -30.3958149, -5.0626965, 0.3300000, 0.9150000, -0.0080000, 1005.7502441, 0.1891429, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
37.0410004, 2.0261865, -0.0670605, -10.7488480, -0.4467910, 0.3040337, -2.0586226, 17.0250034, 14.2500010, 44.3249969, -25.5267181, -15.7786255, 118.2900772, -1.3500000, -0.9000000, 47.2500000, 4.9557996, 42.3642883, -71.0708160, -20.6940002, 1.1650001, 0.6635440, 0.00, 11.00, -9.6619949, -30.3958149, -5.0626965, 1.0780001, 0.4400000, -0.0060000, 1005.7541504, 0.2215097, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
37.1419983, 1.2789406, -1.3412111, -10.9212894, -0.0192519, -0.2823170, -2.1685383, 12.2250042, 16.0500011, 45.3750000, -1.0305344, 17.8167934, 124.5877838, -6.1500001, 0.9000000, 48.3000031, 4.9603052, 42.3642883, -71.0708160, -20.7080002, 0.9750000, 0.4762902, 0.00, 11.00, -9.6619949, -30.3958149, -5.0626965, 0.9600000, 0.1690000, -0.0170000, 1005.7546997, 0.2260612, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
37.2430000, 0.6897657, -0.8095166, -9.3549461, -0.0484296, -0.1701363, -1.7715092, 11.0250034, 15.6000004, 44.3249969, -2.7022901, 11.3893127, 101.8396912, -7.3500004, 0.4500000, 47.2500000, 4.9603052, 42.3642921, -71.0708160, -20.7380009, 1.2950001, 0.0459070, 0.00, 11.00, -9.7791414, -30.0542316, -5.4085255, 1.2830001, -0.1800000, -0.0070000, 1005.7566528, 0.2422446, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
37.3440018, 0.1772315, -1.9734961, -9.1010742, 0.0714786, -0.1640077, -1.4729381, 9.0750036, 15.3000002, 45.8250046, 4.1679387, 11.0381680, 84.7328262, -9.3000002, 0.1500000, 48.7500038, 4.9560790, 42.3642921, -71.0708160, -20.7290001, 0.7930000, 6.2684908, 0.00, 11.00, -9.7791414, -30.0542316, -5.4085255, 0.7860000, -0.1010000, -0.1460000, 1005.7561646, 0.2381987, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
