================================ Starting Log =================================
Current Time: 2015-10-18 0:0:1.400
Time (ms), Scaled. Acc x (mg), Scaled. Acc y (mg), Scaled. Acc z (mg), Gyr (DPS) x, Gyr (DPS) y, Gyr (DPS) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, Pressure (hPa), Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux ModeN, E, D, u, v, w, q1, q2, q3, q4, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg), 
1880, -00014.65,  00022.46,  01007.81, -00001.74,  00005.13,  00001.50,  00000.30, -00012.75,  00089.55,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1927, -00016.60,  00030.76,  01006.84, -00000.35,  00004.38, -00000.36,  00000.00, -00013.05,  00088.05,  00024.48, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1960,  00001.95,  00023.93,  01016.60, -00001.20, -00001.15,  00001.02,  00000.75, -00011.55,  00090.30,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2000, -00002.93,  00034.67,  01010.74,  00000.12,  00002.43, -00000.99,  00000.30, -00013.50,  00088.80,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2046, -00012.70,  00034.67,  01010.25,  00002.05,  00001.34,  00000.34,  00001.80, -00012.15,  00088.95,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2080, -00007.81,  00027.34,  01007.32, -00001.05,  00001.57,  00002.95,  00000.75, -00012.75,  00088.35,  00024.39, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2126,  00000.49,  00024.41,  01019.04,  00000.28,  00003.63,  00001.45,  00001.35, -00013.95,  00088.65,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2160, -00003.42,  00033.69,  01005.37, -00001.12,  00003.87,  00004.01,  00003.00, -00012.45,  00087.75,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2200, -00009.77,  00020.02,  01001.95,  00000.65,  00001.75,  00002.18,  00001.35, -00012.45,  00090.15,  00024.48, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2245, -00003.42,  00030.27,  01016.60, -00002.06,  00005.29,  00001.76,  00000.75, -00012.75,  00088.80,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2280, -00011.72,  00031.74,  01009.77, -00000.73, -00000.42,  00003.00,  00000.90, -00012.90,  00089.40,  00024.39, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2326, -00018.07,  00028.81,  01009.28, -00000.93,  00004.21,  00002.09,  00000.75, -00013.05,  00089.55,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2360, -00005.86,  00036.62,  01001.46, -00000.47, -00000.31,  00000.39,  00000.60, -00012.45,  00089.40,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2400, -00018.07,  00024.41,  01020.02,  00001.92,  00001.43, -00003.54,  00000.60, -00012.90,  00089.40,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2446, -00006.84,  00021.00,  01004.39, -00000.71,  00000.77,  00003.40,  00001.50, -00011.25,  00088.35,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2480, -00000.98,  00034.67,  01006.35,  00000.82,  00001.67,  00000.40,  00000.60, -00012.45,  00088.65,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2526, -00009.28,  00021.48,  01008.79, -00001.34,  00003.23,  00000.63,  00001.35, -00012.45,  00087.45,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2561,  00006.84,  00032.71,  001000.00, -00000.84,  00001.71,  00000.96,  00001.35, -00011.70,  00089.70,  00024.48, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2600, -00013.67,  00029.30,  01015.62,  00000.51,  00001.00,  00000.87,  00001.50, -00013.50,  00089.10,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2647, -00008.79,  00022.46,  01019.53,  00000.47,  00001.73, -00000.37,  00000.90, -00012.90,  00088.95,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2680, -00004.39,  00023.93,  01009.28,  00001.21,  00001.47, -00003.00,  00000.60, -00014.40,  00088.65,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2726, -00005.86,  00019.04,  01012.70,  00000.50,  00002.77,  00001.89,  00000.75, -00012.75,  00088.05,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2760, -00022.95,  00010.74,  01013.18, -00000.50,  00002.94,  00000.35, -00000.90, -00012.15,  00089.70,  00024.10, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
