================================ Starting Log Protobuf =================================
Current Time: 0-0-0 0:0:0
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
4.9219999, 0.0047900, 0.0287402, -9.8818502, -0.0319089, -0.0287779, 0.0139227, -14.7000027, -2.2500019, 41.9250031, -1.7557251, 3.2900763, -0.4580153, -29.2500019, -22.0500011, 51.6000023, 21.6092396, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3524170, 0.0324969, 0, 0, 0, 0, 0, 0, -0.0458177, 0.0017883, -0.0677000, 0.9966515, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.0229998, 0.0718506, 0.1245410, -9.7956295, 0.0301769, 0.0169204, -0.0292443, -14.4000015, -3.1500015, 42.0750046, 1.8015267, 0.6717557, 2.0152671, -28.9500008, -22.9500008, 51.7500038, 21.6092396, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3512573, 0.0229978, 0, 0, 0, 0, 0, 0, -0.0507760, 0.0034813, -0.0706389, 0.9962026, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.1240001, 0.0047900, 0.1580713, -9.9153805, 0.0017986, 0.0250475, 0.0036639, -14.4000015, -2.8500023, 40.8750000, 0.1755725, 0.2061069, 0.1297710, -28.9500008, -22.6500015, 50.5500031, 21.6168365, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3521729, 0.0304971, 0, 0, 0, 0, 0, 0, -0.0504067, 0.0021675, -0.0681539, 0.9963982, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.2249999, 0.1053809, 0.2634521, -9.8674803, 0.0144556, 0.0158545, -0.0300436, -14.4000015, -1.6500015, 42.5250015, 0.9007633, 0.7328244, 2.0610688, -28.9500008, -21.4500008, 52.2000008, 21.6168365, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3536987, 0.0429960, 0, 0, 0, 0, 0, 0, -0.0515856, 0.0047494, -0.0631561, 0.9966582, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.3260002, 0.1005908, 0.1293311, -9.8339500, 0.0129900, -0.0079939, 0.0071279, -15.6000023, -2.1000023, 41.6250000, 0.8167939, 2.0992367, -0.0687023, -30.1500015, -21.9000015, 51.3000031, 21.6143036, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3533325, 0.0399962, 0, 0, 0, 0, 0, 0, -0.0479263, 0.0072355, -0.0687595, 0.9964551, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.4270000, 0.1820215, 0.2442920, -9.8195801, 0.0532259, 0.0379709, 0.0247144, -14.8500023, -2.4000015, 40.8750000, 3.1221373, -0.5343512, -1.0763359, -29.4000015, -22.2000008, 50.5500031, 21.6143036, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3507080, 0.0184983, 0, 0, 0, 0, 0, 0, -0.0517747, 0.0092883, -0.0647130, 0.9965166, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.5279999, -0.0239502, 0.2155517, -9.9489117, -0.0057956, -0.0564900, -0.0009992, -14.4000015, -1.3500023, 40.8750000, -0.2595420, 4.8778625, 0.3969466, -28.9500008, -21.1500015, 50.5500031, 21.6106453, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3502197, 0.0144986, 0, 0, 0, 0, 0, 0, -0.0484164, 0.0009416, -0.0626373, 0.9968609, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.6290002, 0.1580713, 0.2730322, -9.8291607, 0.0087266, -0.0346401, 0.0073943, -15.9000015, -2.2500019, 41.4749985, 0.5725191, 3.6259542, -0.0839695, -30.4500008, -22.0500011, 51.1500015, 21.6106453, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3510132, 0.0209980, 0, 0, 0, 0, 0, 0, -0.0529148, 0.0098515, -0.0682652, 0.9962143, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.7300000, 0.1532813, 0.2107617, -10.0159721, -0.0241815, -0.0103920, 0.0076608, -14.2500019, -1.9500008, 41.9250031, -1.3129771, 2.2366412, -0.0992366, -28.8000011, -21.7500000, 51.6000023, 21.6168365, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3518066, 0.0274974, 0, 0, 0, 0, 0, 0, -0.0507953, 0.0062110, -0.0618280, 0.9967740, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.8309999, -0.0239502, 0.1532813, -9.7716799, 0.0355061, 0.0125237, -0.0331080, -14.8500023, -3.1500015, 40.1250000, 2.1068702, 0.9236641, 2.2366412, -29.4000015, -22.9500008, 49.8000031, 21.6168365, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3510132, 0.0209980, 0, 0, 0, 0, 0, 0, -0.0501694, 0.0023777, -0.0733281, 0.9960424, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.9320002, -0.0239502, 0.1484912, -9.8866405, -0.0105919, 0.0337075, 0.0200513, -15.0000019, -0.4500008, 40.4250031, -0.5343512, -0.2900763, -0.8091603, -29.5500011, -20.2500000, 50.1000023, 21.6154308, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3508301, 0.0194982, 0, 0, 0, 0, 0, 0, -0.0433992, 0.0031993, -0.0610744, 0.9971841, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.0330000, 0.0574805, 0.1197510, -9.9441214, -0.0008660, -0.0041302, 0.0492289, -15.6000023, -2.8500023, 42.0750046, 0.0229008, 1.8778626, -2.4809160, -30.1500015, -22.6500015, 51.7500038, 21.6154308, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3508301, 0.0194982, 0, 0, 0, 0, 0, 0, -0.0500503, 0.0054026, -0.0697307, 0.9962948, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.1339998, 0.1389111, 0.1820215, -10.0303421, -0.0061953, -0.0814043, -0.0383040, -15.0000019, -2.2500019, 41.1750031, -0.2824427, 6.3053436, 2.5343511, -29.5500011, -22.0500011, 50.8500023, 21.6202240, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3513794, 0.0239977, 0, 0, 0, 0, 0, 0, -0.0498712, 0.0070975, -0.0683102, 0.9963916, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.2350001, 0.1437012, 0.2538721, -9.8435307, 0.0185858, -0.0181194, 0.0235153, -14.2500019, -3.0000019, 41.4749985, 1.1374046, 2.6793892, -1.0076336, -28.8000011, -22.8000011, 51.1500015, 21.6202240, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3510132, 0.0209980, 0, 0, 0, 0, 0, 0, -0.0545753, 0.0059568, -0.0650192, 0.9963727, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
